dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,c14_correction,calib_used,date_used,u238_content,u238_uncertainty,th232_content,th232_uncertainty,th230_content,th230_uncertainty,th230_th232_ratio,th230_th232_ratio_uncertainty,th230_u238_activity,th230_u238_activity_uncertainty,u234_u238_activity,u234_u238_activity_uncertainty,ini_230th_232th_ratio,ini_230th_232th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_bchron,date_used_bacon,date_used_oxcal,date_used_copra,date_used_stalage
4794,304,MC-ICP-MS U/Th,94,,Sb58-10,calcite,,,442379,1349,1349,,,yes,2798.5,0.1,10,2,,,4961000,1082900,1.11938,0.00012,1.09884706,0.00019879,0.816,0.408,Cheng et al. 2013,442300,1300,1300,yes,,yes,yes,yes,yes,yes
4795,304,MC-ICP-MS U/Th,116,,Sb58-11,calcite,,,443058,1175,1175,,,yes,2634,0.1,41,2,,,1212000,61700,1.13853,0.00014,1.1006935,0.00019482,0.816,0.408,Cheng et al. 2013,443000,1200,1200,yes,,yes,yes,yes,yes,yes
4796,304,MC-ICP-MS U/Th,182,,Sb58-12,calcite,,,446577,1341,1341,,,yes,2918.1,0.1,5,2,,,11206000,5554900,1.10426,0.00015,1.11469281,0.00016279,0.816,0.408,Cheng et al. 2013,446500,1300,1300,yes,,yes,yes,yes,yes,yes
4797,304,MC-ICP-MS U/Th,265,,Sb58-13,calcite,,,452419,1340,1340,,,yes,2694.5,0.1,110,2,,,454000,8300,1.12665,0.00011,1.08891971,0.00016625,0.816,0.408,Cheng et al. 2013,452400,1300,1300,yes,,yes,yes,yes,yes,yes
4798,304,MC-ICP-MS U/Th,316,,Sb58-14,calcite,,,453648,1428,1428,,,yes,2947.9,0.1,3,2,,,19280000,14971400,1.12143,0.00014,1.10451561,0.00017662,0.816,0.408,Cheng et al. 2013,453600,1400,1400,yes,,yes,yes,yes,yes,yes
4799,304,MC-ICP-MS U/Th,370,,Sb58-15,calcite,,,455304,1750,1750,,,yes,2279.9,0.1,34,3,,,1234000,104400,1.12377,0.00017,1.10050621,0.00017689,0.816,0.408,Cheng et al. 2013,455200,1800,1800,yes,,yes,yes,yes,yes,yes
4800,304,MC-ICP-MS U/Th,465,,Sb58-16,calcite,,,459513,1836,1836,,,yes,2636.8,0.1,291,1,,,166000,800,1.11021,0.00024,1.1019842,0.00021573,0.816,0.408,Cheng et al. 2013,459500,1800,1800,yes,,yes,yes,yes,yes,yes
4801,304,MC-ICP-MS U/Th,483,,Sb58-17,calcite,,,461544,2078,2078,,,yes,3639.6,0.7,4,2,,,16096000,8566400,1.11211,0.00027,1.09147888,0.00016845,0.816,0.408,Cheng et al. 2013,461500,2100,2100,yes,,yes,yes,yes,yes,yes
4802,304,MC-ICP-MS U/Th,625,,Sb58-18,calcite,,,464714,1905,1905,,,yes,2476.4,0.1,14,2,,,3262000,551800,1.10978,0.00017,1.09260305,0.00018756,0.816,0.408,Cheng et al. 2013,464700,1900,1900,yes,,yes,yes,yes,yes,yes
4968,311,MC-ICP-MS U/Th,3,,BTV021A-3mm,calcite,,,,,,,,yes,60.3,0.2,209,3,,,,,0.0113,0.0011,3.669,0.013,0.816,0.408,Cheng et al. 2000,310,34,34,yes,,yes,yes,,yes,yes
4969,311,MC-ICP-MS U/Th,21,,BTV021A-21mm,calcite,,,,,,,,yes,89.8,0.3,54,2,,,,,0.0465,0.001,3.802,0.011,0.816,0.408,Cheng et al. 2000,1336,30,30,yes,,yes,yes,,yes,yes
4970,311,MC-ICP-MS U/Th,40,,BTV021A-40mm,calcite,,,,,,,,yes,82.4,0.3,49,2,,,,,0.0654,0.0013,3.809,0.01,0.816,0.408,Cheng et al. 2000,1884,37,37,yes,,yes,yes,,yes,yes
4971,311,MC-ICP-MS U/Th,60,,BTV021A-60mm,calcite,,,,,,,,yes,85.7,0.3,44,2,,,,,0.0884,0.0015,3.798,0.01,0.816,0.408,Cheng et al. 2000,2560,44,44,yes,,yes,yes,,yes,yes
4972,311,MC-ICP-MS U/Th,90,,BTV021A-90mm,calcite,,,,,,,,yes,84.6,0.3,28,3,,,,,0.1266,0.0017,3.838,0.01,0.816,0.408,Cheng et al. 2000,3645,52,52,yes,,yes,yes,,yes,yes
4973,311,MC-ICP-MS U/Th,115,,BTV021A-115mm,calcite,,,,,,,,yes,82.5,0.3,58,3,,,,,0.1555,0.0023,3.861,0.011,0.816,0.408,Cheng et al. 2000,4463,68,68,yes,,yes,yes,,yes,yes
4974,311,MC-ICP-MS U/Th,130,,BTV021A-130mm,calcite,,,,,,,,yes,102.4,0.3,38,2,,,,,0.1733,0.0018,3.897,0.009,0.816,0.408,Cheng et al. 2000,4940,53,53,yes,,yes,yes,,yes,yes
4975,311,MC-ICP-MS U/Th,154,,BTV021A-154mm,calcite,,,,,,,,yes,97.4,0.3,43,2,,,,,0.2042,0.0021,3.941,0.011,0.816,0.408,Cheng et al. 2000,5771,62,62,yes,,yes,yes,,yes,yes
4976,311,MC-ICP-MS U/Th,181,,BTV021A-181mm,calcite,,,,,,,,yes,95.5,0.3,44,2,,,,,0.2464,0.0026,3.998,0.011,0.816,0.408,Cheng et al. 2000,6890,77,77,yes,,yes,yes,,yes,yes
4977,311,MC-ICP-MS U/Th,200,,BTV021A-200mm,calcite,,,,,,,,yes,78,0.2,51,3,,,,,0.2903,0.0027,4.074,0.011,0.816,0.408,Cheng et al. 2000,7996,79,79,yes,,yes,yes,,yes,yes
4978,311,MC-ICP-MS U/Th,220,,BTV021A-220mm,calcite,,,,,,,,yes,108.6,0.4,67,3,,,,,0.3164,0.0027,4.092,0.011,0.816,0.408,Cheng et al. 2000,8698,81,81,yes,,yes,yes,,yes,yes
4979,311,MC-ICP-MS U/Th,229,,BTV021A-229mm,calcite,,,,,,,,yes,117.5,0.4,37,3,,,,,0.3338,0.0022,4.125,0.011,0.816,0.408,Cheng et al. 2000,9118,67,67,yes,,yes,yes,,yes,yes
4980,312,TIMS,19.1,,Bt2-3a,calcite,,,,,,,,yes,,,,,,,31.32,,0.103,0.00515,4.735,0.0156255,2.591257794,1.295628897,Cheng et al. 2000,2245,130,130,yes,,yes,yes,,yes,
4981,312,TIMS,48.5,,Bt2-6a,calcite,,,,,,,,yes,,,,,,,55.33,,0.246,0.0020664,4.281,0.0145554,2.591257794,1.295628897,Cheng et al. 2000,6245,70,70,yes,,yes,yes,,yes,
4982,312,TIMS,77.3,,Bt2-9a,calcite,,,,,,,,yes,,,,,,,55.64,,0.379,0.018192,4.634,0.0078778,2.591257794,1.295628897,Cheng et al. 2000,9045,460,460,yes,,yes,yes,,yes,
4983,312,TIMS,103.1,,Bt2-11a,calcite,,,,,,,,yes,,,,,,,117.96,,0.453,0.017667,4.466,0.0147378,2.591257794,1.295628897,Cheng et al. 2000,11375,470,470,yes,,yes,yes,,yes,
4984,312,TIMS,114.1,,Bt2-12a,calcite,,,,,,,,yes,,,,,,,106.28,,0.592,0.009472,4.606,0.0147392,2.591257794,1.295628897,Cheng et al. 2000,14545,260,260,yes,,yes,yes,,yes,
4985,312,TIMS,134,,Bt2-14a,calcite,,,,,,,,yes,,,,,,,123.87,,0.699,0.021669,4.331,0.0103944,2.591257794,1.295628897,Cheng et al. 2000,18545,630,630,yes,,yes,yes,,yes,
4986,312,TIMS,161.5,,Bt2-17a,calcite,,,,,,,,yes,,,,,,,293.43,,0.836,0.010032,4.208,0.0130448,2.591257794,1.295628897,Cheng et al. 2000,23335,320,320,yes,,yes,yes,,yes,
4987,312,TIMS,186.6,,Bt2-19a,calcite,,,,,,,,yes,,,,,,,201.41,,0.929,0.040876,3.943,0.0138005,2.591257794,1.295628897,Cheng et al. 2000,28115,1380,1380,yes,,yes,yes,,yes,
4988,312,TIMS,211.1,,Bt2-21a,calcite,,,,,,,,yes,,,,,,,247.77,,0.86,0.01118,3.28,0.010168,2.591257794,1.295628897,Cheng et al. 2000,31775,489,489,yes,,yes,yes,,yes,
4989,312,TIMS,236,,Bt2-23a,calcite,,,,,,,,yes,,,,,,,153.82,,1.18,0.04366,3.832,0.0103464,2.591257794,1.295628897,Cheng et al. 2000,38005,1640,1640,yes,,yes,yes,,yes,
4990,312,TIMS,281.2,,Bt2-25a,calcite,,,,,,,,yes,,,,,,,671.02,,1.178,0.04712,3.23,0.010659,2.591257794,1.295628897,Cheng et al. 2000,46595,2230,2230,yes,,yes,yes,,yes,
4991,312,TIMS,318.3,,Bt2-27a,calcite,,,,,,,,yes,,,,,,,659,,1.459,0.016049,3.165,0.017724,2.591257794,1.295628897,Cheng et al. 2000,62145,990,990,yes,,yes,yes,,yes,
4992,312,TIMS,356.2,,Bt2-30a,calcite,,,,,,,,yes,,,,,,,557.37,,1.681,0.0136161,3.424,0.0106144,2.591257794,1.295628897,Cheng et al. 2000,67155,750,750,yes,,yes,yes,,yes,
4993,312,TIMS,386.5,,Bt2-32a,calcite,,,,,,,,yes,,,,,,,379.69,,2.06,0.02472,3.839,0.0103653,2.591257794,1.295628897,Cheng et al. 2000,75095,1240,1240,yes,,yes,yes,,yes,
4994,312,TIMS,421.2,,Bt2-34a,calcite,,,,,,,,yes,,,,,,,841.73,,2.088,0.022968,3.714,0.0141132,2.591257794,1.295628897,Cheng et al. 2000,80035,1280,1280,yes,,yes,yes,,yes,
4995,312,TIMS,456.3,,Bt2-36a,calcite,,,,,,,,yes,,,,,,,759.79,,2.285,0.029705,3.967,0.0404634,2.591257794,1.295628897,Cheng et al. 2000,82535,1910,1910,yes,,yes,yes,,yes,
4996,312,TIMS,551.2,,Bt2-40a,calcite,,,,,,,,yes,,,,,,,450.15,,2.277,0.038709,3.64,0.033488,2.591257794,1.295628897,Cheng et al. 2000,92735,2570,2570,yes,,yes,yes,,yes,
4997,312,TIMS,608.2,,Bt2-42b,calcite,,,,,,,,yes,,,,,,,884.2,,2.259,0.031626,3.348,0.0157356,2.591257794,1.295628897,Cheng et al. 2000,103745,2300,2300,yes,,yes,yes,,yes,
4998,312,TIMS,653,,Bt2-44a,calcite,,,,,,,,yes,,,,,,,587.54,,2.358,0.0219294,3.352,0.0298328,2.591257794,1.295628897,Cheng et al. 2000,110615,2210,2210,yes,,yes,yes,,yes,
4999,312,TIMS,686.6,,Bt2-46a,calcite,,,,,,,,yes,,,,,,,427.26,,2.246,0.062888,3.124,0.0153076,2.591257794,1.295628897,Cheng et al. 2000,114905,5100,5100,yes,,yes,yes,,yes,
5000,313,TIMS,11,,CC1-19,calcite,,,,,,,,yes,4100,,,,,,12590,,0.503,0.0019,0.7713,0.0014,,,unknown,125547,1000,1000,,,,,,,
5001,313,MC-ICP-MS U/Th,12.5,,Cor-04,calcite,,,,,,,,yes,6200,,,,,,59276,,0.5054,0.0029,0.7722,0.0009,,,unknown,126347,1400,1400,,,,,,,
5002,313,TIMS,19,,Cor-12,calcite,,,,,,,,yes,7800,,,,,,7406,,0.5057,0.0008,0.7716,0.0014,,,unknown,126847,700,700,,,,,,,
5003,313,TIMS,22.5,,Cor-11,calcite,,,,,,,,yes,6700,,,,,,18021,,0.5121,0.0008,0.7773,0.0014,,,unknown,127747,600,600,,,,,,,
5004,313,TIMS,23,,CC1-18,calcite,,,,,,,,yes,4500,,,,,,11159,,0.5077,0.0014,0.7734,0.0011,,,unknown,127147,800,800,,,,,,,
5005,313,MC-ICP-MS U/Th,35,,CC1-17,calcite,,,,,,,,yes,1800,,,,,,8060,,0.5163,0.002,0.7768,0.0016,,,unknown,130147,1200,1200,,,,,,,
5006,313,MC-ICP-MS U/Th,40,,Cor-10,calcite,,,,,,,,yes,3900,,,,,,2637,,0.5388,0.0018,0.7849,0.0025,,,unknown,138947,1400,1400,,,,,,,
5007,313,Multiple methods,42.5,,CC1-16,calcite,,,,,,,,yes,3300,,,,,,37742,,0.5428,0.0016,0.7843,0.0013,,,unknown,141447,1100,1100,,,,,,,
5008,313,MC-ICP-MS U/Th,47.5,,Cor-05,calcite,,,,,,,,yes,3900,,,,,,14760,,0.758,0.0047,0.862,0.0028,,,unknown,280247,10900,10900,,,,,,,
5009,313,Multiple methods,115,,Cor-13,calcite,,,,,,,,yes,8000,,,,,,8071,,0.7857,0.0028,0.8757,0.0023,,,unknown,305247,9300,9300,,,,,,,
5010,313,Multiple methods,145,,CC1-32,calcite,,,,,,,,yes,10400,,,,,,26040,,0.7882,0.002,0.8768,0.001,,,unknown,308247,5600,5600,,,,,,,
5011,313,MC-ICP-MS U/Th,180,,Cor-06,calcite,,,,,,,,yes,4700,,,,,,41046,,0.7926,0.002,0.8792,0.0009,,,unknown,312047,5600,5600,,,,,,,
5012,313,TIMS,233,,CC1-20,calcite,,,,,,,,yes,5800,,,,,,83780,,0.8016,0.0015,0.8822,0.001,,,unknown,327347,5500,5500,,,,,,,
5013,313,MC-ICP-MS U/Th,260,,Cor-07,calcite,,,,,,,,yes,8500,,,,,,39062,,0.802,0.0019,0.8842,0.001,,,unknown,320747,5900,5900,,,,,,,
5014,313,TIMS,275,,Cor-15,calcite,,,,,,,,yes,6100,,,,,,10281,,0.8094,0.002,0.8865,0.0014,,,unknown,334647,8000,8000,,,,,,,
5015,313,MC-ICP-MS U/Th,297.5,,CC1-33,calcite,,,,,,,,yes,17800,,,,,,28278,,0.8046,0.0022,0.8849,0.0012,,,unknown,325847,7500,7500,,,,,,,
5016,313,Multiple methods,327.5,,CC1-31,calcite,,,,,,,,yes,10300,,,,,,87276,,0.8046,0.0037,0.8836,0.0031,,,unknown,330847,15800,15800,,,,,,,
5017,313,Multiple methods,340,,Cor-08,calcite,,,,,,,,yes,7900,,,,,,21127,,0.8159,0.006,0.8879,0.0027,,,unknown,351847,25000,25000,,,,,,,
5018,313,Multiple methods,345,,CC1-30,calcite,,,,,,,,yes,4700,,,,,,8488,,0.8288,0.0036,0.8952,0.0031,,,unknown,366247,21700,21700,,,,,,,
5019,313,MC-ICP-MS U/Th,382.5,,CC1-34,calcite,,,,,,,,yes,7000,,,,,,30608,,0.8388,0.0023,0.9011,0.0011,,,unknown,376547,12100,12100,,,,,,,
5020,313,Multiple methods,417.5,,Cor-09,calcite,,,,,,,,yes,8300,,,,,,104331,,0.8397,0.003,0.9008,0.00014,,,unknown,383347,16700,16700,,,,,,,
5021,313,Event; hiatus,45.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
5022,313,Event; hiatus,337.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
5023,314,MC-ICP-MS U/Th,24,,CC5-217,calcite,,,,,,,,yes,3400,,,,,,21284.9740933,,0.4108,0.0016,0.7512,0.0019,,,unknown,91647,700,700,,,,,,,
5024,314,MC-ICP-MS U/Th,35.5,,CC5-227,calcite,,,,,,,,yes,4100,,,,,,26083.3333333,,0.4382,0.0021,0.759,0.0017,,,unknown,100247,1000,1000,,,,,,,
5025,314,MC-ICP-MS U/Th,50,,CC5-239,calcite,,,,,,,,yes,5600,,,,,,45278.3505155,,0.4392,0.002,0.7567,0.002,,,unknown,101347,1000,1000,,,,,,,
5026,314,MC-ICP-MS U/Th,59.5,,CC5-2,calcite,,,,,,,,yes,2900,,,,,,4663.23377961,,0.4528,0.0028,0.7634,0.0016,,,unknown,105047,1300,1300,,,,,,,
5027,314,MC-ICP-MS U/Th,62.5,,CC5-3,calcite,,,,,,,,yes,4800,,,,,,6458.03698435,,0.454,0.0026,0.7636,0.0017,,,unknown,105447,1200,1200,,,,,,,
5028,314,MC-ICP-MS U/Th,66.5,,CC5-253,calcite,,,,,,,,yes,3600,,,,,,30435.0649351,,0.4687,0.0018,0.7654,0.0017,,,unknown,111247,1000,1000,,,,,,,
5029,314,MC-ICP-MS U/Th,83.5,,CC5-271,calcite,,,,,,,,yes,4200,,,,,,29163.6363636,,0.4812,0.0019,0.7691,0.002,,,unknown,115747,1100,1100,,,,,,,
5030,314,MC-ICP-MS U/Th,102.5,,CC5-288,calcite,,,,,,,,yes,4900,,,,,,33445.2054795,,0.4883,0.0016,0.7701,0.0021,,,unknown,118747,1000,1000,,,,,,,
5031,314,MC-ICP-MS U/Th,118,,CC5-4,calcite,,,,,,,,yes,6700,,,,,,17684.5878136,,0.4934,0.0032,0.7715,0.0015,,,unknown,120647,1600,1600,,,,,,,
5032,314,MC-ICP-MS U/Th,128.5,,CC5-5,calcite,,,,,,,,yes,4200,,,,,,6468.66840731,,0.4955,0.0032,0.7697,0.0017,,,unknown,122347,1700,1700,,,,,,,
5033,314,MC-ICP-MS U/Th,143.5,,CC5-328,calcite,,,,,,,,yes,3600,,,,,,27427.027027,,0.5074,0.0021,0.7743,0.0018,,,unknown,126547,1300,1300,,,,,,,
5034,314,MC-ICP-MS U/Th,148,,CC5-333,calcite,,,,,,,,yes,8000,,,,,,103877.55102,,0.509,0.0013,0.7739,0.0013,,,unknown,127547,900,900,,,,,,,
5035,314,MC-ICP-MS U/Th,169,,CC5-6,calcite,,,,,,,,yes,7000,,,,,,304.705181656,,0.5116,0.002,0.7745,0.0017,,,unknown,128647,1300,1300,,,,,,,
5036,314,MC-ICP-MS U/Th,228,,CC5-31,calcite,,,,,,,,yes,4600,,,,,,22295.6521739,,0.5128,0.0015,0.7764,0.0015,,,unknown,128547,900,900,,,,,,,
5037,314,MC-ICP-MS U/Th,231,,CC5-32,calcite,,,,,,,,yes,6200,,,,,,17096.6666667,,0.5129,0.0018,0.7742,0.0018,,,unknown,129447,1100,1100,,,,,,,
5038,314,MC-ICP-MS U/Th,234,,CC5-30,calcite,,,,,,,,yes,5600,,,,,,60845.2380952,,0.5111,0.0019,0.7745,0.0014,,,unknown,128447,1000,1000,,,,,,,
5039,314,MC-ICP-MS U/Th,239,,CC5-13,calcite,,,,,,,,yes,3700,,,,,,15320.4747774,,0.5163,0.0026,0.7774,0.0014,,,unknown,129847,1500,1500,,,,,,,
5040,314,MC-ICP-MS U/Th,241.5,,CC5-7,calcite,,,,,,,,yes,2000,,,,,,6433.98533007,,0.5263,0.0019,0.7804,0.0014,,,unknown,133947,1200,1200,,,,,,,
5041,314,MC-ICP-MS U/Th,243.5,,CC5-136,calcite,,,,,,,,yes,2900,,,,,,21046.875,,0.5388,0.0019,0.7849,0.0017,,,unknown,138847,1300,1300,,,,,,,
5042,314,MC-ICP-MS U/Th,246.5,,CC5-133,calcite,,,,,,,,yes,3600,,,,,,35748.3443709,,0.5398,0.0023,0.7852,0.0026,,,unknown,139347,1800,1800,,,,,,,
5043,314,MC-ICP-MS U/Th,252.5,,CC5-127,calcite,,,,,,,,yes,3200,,,,,,24709.8214286,,0.5535,0.0017,0.7898,0.0019,,,unknown,145047,1400,1400,,,,,,,
5044,314,MC-ICP-MS U/Th,254.5,,CC5-124,calcite,,,,,,,,yes,3100,,,,,,21500,,0.5891,0.0024,0.7993,0.0016,,,unknown,162747,2000,2000,,,,,,,
5045,314,MC-ICP-MS U/Th,260,,CC5-8,calcite,,,,,,,,yes,3200,,,,,,22942.5287356,,0.5988,0.0022,0.7994,0.0014,,,unknown,169947,2000,2000,,,,,,,
5046,315,MC-ICP-MS U/Th,1.05,,CC28-2,calcite,5.4,5.4,,,,,,yes,2200,,,,,,5679.8605077,,0.413547005456,0.00176165675761,0.739616910824,0.0017507245873,,,unknown,95599.9,866.719,866.719,,,,,,,
5047,315,MC-ICP-MS U/Th,7.95,,CC28-81,calcite,3.3,3.3,,,,,,yes,2585.30192738,,,,,,7872.75622939,,0.418983077465,0.00236801288065,0.73924692951,0.0021367109275,,,unknown,97938,1130.52,1130.52,,,,,,,
5048,315,MC-ICP-MS U/Th,13.35,,CC28-135,calcite,2.1,2.1,,,,,,yes,2953.17948687,,,,,,6803.49217463,,0.42529180247,0.00219938517083,0.740010342882,0.00224538486628,,,unknown,100326,1135.38,1135.38,,,,,,,
5049,315,MC-ICP-MS U/Th,27.95,,CC28-281,calcite,2.9,2.9,,,,,,yes,3218.54150693,,,,,,16594.3307883,,0.431491365864,0.00154960635434,0.743367210301,0.00172561238533,,,unknown,101950,799.916,799.916,,,,,,,
5050,315,MC-ICP-MS U/Th,33.25,,CC28-334,calcite,3.1,3.1,,,,,,yes,3158.51061205,,,,,,2712.11052653,,0.439166111914,0.0019423608145,0.749136775569,0.00163601370117,,,unknown,103497,945.945,945.945,,,,,,,
5051,315,MC-ICP-MS U/Th,36.9,,CC28-439-440,calcite,2.8,2.8,,,,,,yes,4185.31143854,,,,,,3635.59197988,,0.441252603757,0.00186022518555,0.746681542648,0.00149888725887,,,unknown,105137,943.215,943.215,,,,,,,
5052,315,MC-ICP-MS U/Th,40.25,,CC28-473,calcite,1.7,1.7,,,,,,yes,3293.94756133,,,,,,10486.0480426,,0.443579340512,0.00224211812479,0.742221461542,0.00210471481756,,,unknown,107599,1199.07,1199.07,,,,,,,
5053,315,MC-ICP-MS U/Th,52.65,,CC28-597,calcite,3.5,3.5,,,,,,yes,2497.91083844,,,,,,23195.2914693,,0.444609302344,0.00275509442374,0.742483989048,0.00183853132772,,,unknown,107973,1384.71,1384.71,,,,,,,
5054,315,MC-ICP-MS U/Th,56.45,,CC28-635,calcite,2.2,2.2,,,,,,yes,2729.88275461,,,,,,15368.4239994,,0.446905907059,0.00195641487411,0.74485216836,0.00229103996623,,,unknown,108234,1166.74,1166.74,,,,,,,
5055,315,MC-ICP-MS U/Th,59.65,,CC28-667,calcite,2.4,2.4,,,,,,yes,2059.99440877,,,,,,15858.271473,,0.454225364461,0.00238770556753,0.747650325735,0.00181479145502,,,unknown,110606,1243.35,1243.35,,,,,,,
5056,315,MC-ICP-MS U/Th,66.25,,CC28-732-734,calcite,6.6,6.6,,,,,,yes,3904.26343785,,,,,,39021.2658827,,0.45898695644,0.00174163407648,0.748802891706,0.00143000642671,,,unknown,112464,920.355,920.355,,,,,,,
5057,315,MC-ICP-MS U/Th,73.15,,CC28-801-803,calcite,2.2,2.2,,,,,,yes,3067.47362883,,,,,,23397.8735058,,0.460827661631,0.00243859102284,0.750049044264,0.00191701705958,,,unknown,112877,1292.23,1292.23,,,,,,,
5058,315,MC-ICP-MS U/Th,75.85,,CC28-829,calcite,1.8,1.8,,,,,,yes,2718.50139122,,,,,,16173.5649174,,0.462639214657,0.00345705998125,0.747282218181,0.00274393613058,,,unknown,114657,1963.67,1963.67,,,,,,,
5059,315,MC-ICP-MS U/Th,81.25,,CC28-883,calcite,1.8,1.8,,,,,,yes,2998.33824971,,,,,,13600.3876175,,0.465865113713,0.00229891834726,0.749641325476,0.00181378721433,,,unknown,115426,1308.28,1308.28,,,,,,,
5060,315,MC-ICP-MS U/Th,94.35,,CC28-1144,calcite,4.2,4.2,,,,,,yes,3786.22777429,,,,,,30257.1664001,,0.470376141481,0.00172081778366,0.751251830016,0.00158611930349,,,unknown,117020,1014.87,1014.87,,,,,,,
5061,315,MC-ICP-MS U/Th,106.65,,CC28-1020,calcite,10.5,10.5,,,,,,yes,4208.08266284,,,,,,6066.35475964,,0.473837960699,0.00243061037374,0.754663931584,0.00172547270868,,,unknown,117368,1318.39,1318.39,,,,,,,
5062,316,MC-ICP-MS U/Th,18.75,0.2,CC1-773,calcite,,,,,,,,yes,4654,,,,,,13309,,0.5086,0.0016,0.7722,0.0016,,,unknown,128243,1100,1100,,,,,,,
5063,316,MC-ICP-MS U/Th,21.5,0.2,CC1-503,calcite,,,,,,,,yes,,,,,,,14391,,0.5083,0.0026,0.7711,0.0019,,,unknown,128443,1600,1600,,,,,,,
5064,316,MC-ICP-MS U/Th,26.25,0.2,CC1-508,calcite,,,,,,,,yes,,,,,,,12110,,0.5102,0.0025,0.7721,0.0017,,,unknown,128943,1500,1500,,,,,,,
5065,316,MC-ICP-MS U/Th,27.15,0.3,CC1 511-513,calcite,,,,,,,,yes,6563,,,,,,84996,,0.5097,0.0012,0.7726,0.0013,,,unknown,128443,800,800,,,,,,,
5066,316,MC-ICP-MS U/Th,28.75,0.2,CC1-528,calcite,,,,,,,,yes,,,,,,,12176,,0.509,0.0022,0.7746,0.0022,,,unknown,127543,1400,1400,,,,,,,
5067,316,MC-ICP-MS U/Th,30.85,0.2,CC1-549,calcite,,,,,,,,yes,,,,,,,18016,,0.5115,0.0028,0.7753,0.0017,,,unknown,128443,1700,1700,,,,,,,
5068,316,MC-ICP-MS U/Th,32.95,0.2,CC1-570,calcite,,,,,,,,yes,,,,,,,5640,,0.5153,0.0031,0.7754,0.0025,,,unknown,130243,1900,1900,,,,,,,
5069,316,MC-ICP-MS U/Th,33.75,0.4,CC1-578,calcite,,,,,,,,yes,,,,,,,3895,,0.5214,0.0028,0.7794,0.0021,,,unknown,132043,1800,1800,,,,,,,
5070,316,MC-ICP-MS U/Th,34.65,0.2,CC1-587,calcite,,,,,,,,yes,,,,,,,12850,,0.5295,0.0035,0.7797,0.0022,,,unknown,136243,2200,2200,,,,,,,
5071,316,MC-ICP-MS U/Th,35.3,0.3,CC1 593-594,calcite,,,,,,,,yes,3388,,,,,,34316,,0.5359,0.0026,0.7821,0.0015,,,unknown,138543,1700,1700,,,,,,,
5072,316,MC-ICP-MS U/Th,36.5,0.3,CC1 605-606,calcite,,,,,,,,yes,2841,,,,,,6109,,0.5374,0.0022,0.783,0.0019,,,unknown,138943,1500,1500,,,,,,,
5073,316,MC-ICP-MS U/Th,36.86,0.2,CC1-609,calcite,,,,,,,,yes,,,,,,,1396,,0.5384,0.0033,0.7827,0.0022,,,unknown,139643,2200,2200,,,,,,,
5074,316,MC-ICP-MS U/Th,37.5,0.3,CC1 615-616,calcite,,,,,,,,yes,4151,,,,,,18812,,0.5422,0.0033,0.7854,0.0016,,,unknown,140543,2100,2100,,,,,,,
5075,316,MC-ICP-MS U/Th,38.3,0.3,CC1 623-624,calcite,,,,,,,,yes,3600,,,,,,3978,,0.5431,0.002,0.7826,0.0022,,,unknown,142543,1600,1600,,,,,,,
5076,316,MC-ICP-MS U/Th,39.15,0.2,CC1-632,calcite,,,,,,,,yes,,,,,,,749,,0.5526,0.0045,0.7839,0.0036,,,unknown,147543,3500,3500,,,,,,,
5077,317,MC-ICP-MS U/Th,92.25,0.6,CC5d 76-80,calcite,,,,,,,,yes,4280,,,,,,21409,,0.487,0.0015,0.7689,0.0014,,,unknown,118543,900,900,,,,,,,
5078,317,MC-ICP-MS U/Th,92.87,0.2,CC5d 73,calcite,,,,,,,,yes,3347,,,,,,19901,,0.4875,0.0016,0.7714,0.0017,,,unknown,117943,1000,1000,,,,,,,
5079,317,MC-ICP-MS U/Th,94.1,0.5,CC5d 61-65,calcite,,,,,,,,yes,4458,,,,,,34724,,0.4852,0.0014,0.7683,0.0014,,,unknown,117943,900,900,,,,,,,
5080,317,MC-ICP-MS U/Th,101.25,1.5,CC5-288,calcite,,,,,,,,yes,4902,,,,,,33360,,0.4885,0.0015,0.7704,0.0021,,,unknown,118743,1000,1000,,,,,,,
5081,317,MC-ICP-MS U/Th,102.31,0.4,CC5c 4+6,calcite,,,,,,,,yes,3860,,,,,,13747,,0.4884,0.0018,0.7699,0.0013,,,unknown,118943,1000,1000,,,,,,,
5082,317,MC-ICP-MS U/Th,119.9,1.5,CC5-4R,calcite,,,,,,,,yes,5755,,,,,,21250,,0.4932,0.0026,0.7713,0.0015,,,unknown,120643,1300,1300,,,,,,,
5083,317,MC-ICP-MS U/Th,125.05,0.4,CC5a 437-439,calcite,,,,,,,,yes,5026,,,,,,10543,,0.4953,0.0013,0.7697,0.0013,,,unknown,122443,800,800,,,,,,,
5084,317,MC-ICP-MS U/Th,128.05,0.4,CC5a 467-469,calcite,,,,,,,,yes,3224,,,,,,5834,,0.4969,0.0022,0.7738,0.0017,,,unknown,121643,1300,1300,,,,,,,
