sample_id,d18o_measurement,d18o_precision
169454,-9.57,0.08
169455,-9.41,0.08
169456,-9.38,0.08
169457,-9.33,0.08
169458,-9.39,0.08
169459,-9.46,0.08
169460,-9.28,0.08
169461,-9.4,0.08
169462,-9.38,0.08
169463,-9.2,0.08
169464,-9.22,0.08
169465,-9.28,0.08
169466,-9.25,0.08
169467,-9.27,0.08
169468,-9.29,0.08
169469,-9.24,0.08
169470,-9.25,0.08
169471,-9.36,0.08
169472,-9.24,0.08
169473,-9.27,0.08
169474,-9.21,0.08
169475,-9.18,0.08
169476,-9.13,0.08
169477,-9.26,0.08
169478,-9.16,0.08
169479,-9.19,0.08
169480,-9.21,0.08
169481,-9.15,0.08
169482,-9.15,0.08
169483,-9.06,0.08
169484,-9.11,0.08
169485,-8.96,0.08
169486,-8.84,0.08
169487,-8.78,0.08
169488,-8.71,0.08
169489,-8.78,0.08
169490,-8.79,0.08
169491,-8.69,0.08
169492,-8.7,0.08
169493,-8.71,0.08
169494,-8.7,0.08
169495,-8.64,0.08
169496,-8.71,0.08
169497,-8.75,0.08
169498,-8.77,0.08
169499,-8.9,0.08
169500,-8.94,0.08
169501,-8.92,0.08
169502,-8.89,0.08
169503,-8.84,0.08
169504,-8.84,0.08
169505,-8.75,0.08
169506,-8.76,0.08
169507,-8.79,0.08
169508,-8.71,0.08
169509,-8.64,0.08
169510,-8.7,0.08
169511,-8.73,0.08
169512,-8.68,0.08
169513,-8.71,0.08
169514,-8.83,0.08
169515,-8.73,0.08
169516,-8.64,0.08
169517,-8.85,0.08
169518,-8.63,0.08
169519,-8.59,0.08
169520,-8.53,0.08
169521,-8.57,0.08
169522,-8.47,0.08
169523,-8.54,0.08
169524,-8.42,0.08
169525,-8.37,0.08
169526,-8.57,0.08
169527,-8.45,0.08
169528,-8.45,0.08
169529,-8.55,0.08
169530,-8.59,0.08
169531,-8.55,0.08
169532,-8.44,0.08
169533,-8.41,0.08
169534,-8.4,0.08
169535,-8.51,0.08
169536,-8.46,0.08
169537,-8.42,0.08
169538,-8.46,0.08
169539,-8.37,0.08
169540,-8.41,0.08
169541,-8.47,0.08
169542,-8.48,0.08
169543,-8.41,0.08
169544,-8.3,0.08
169545,-8.37,0.08
169546,-8.37,0.08
169547,-8.26,0.08
169548,-8.22,0.08
169549,-8.33,0.08
169550,-8.13,0.08
169551,-8.26,0.08
169552,-8.28,0.08
169553,-7.99,0.08
169554,-8.03,0.08
169555,-7.98,0.08
169556,-7.86,0.08
169557,-7.97,0.08
169558,-7.86,0.08
169559,-7.77,0.08
169560,-7.91,0.08
169561,-7.78,0.08
169562,-8,0.08
169563,-7.84,0.08
169564,-7.97,0.08
169565,-7.88,0.08
169566,-7.87,0.08
169567,-7.94,0.08
169568,-8.01,0.08
169569,-7.97,0.08
169570,-8.03,0.08
169571,-8.08,0.08
169572,-8.11,0.08
169573,-8.13,0.08
169574,-8,0.08
169575,-7.98,0.08
169576,-8.02,0.08
169577,-8.08,0.08
169578,-8.08,0.08
169579,-7.98,0.08
169580,-8.03,0.08
169581,-8.03,0.08
169582,-7.95,0.08
169583,-8.03,0.08
169584,-8.01,0.08
169585,-8,0.08
169586,-8.03,0.08
169587,-7.79,0.08
169588,-7.79,0.08
169589,-7.86,0.08
169590,-7.91,0.08
169591,-7.84,0.08
169592,-7.87,0.08
169593,-7.78,0.08
169594,-7.84,0.08
169595,-7.85,0.08
169596,-7.87,0.08
169597,-7.9,0.08
169598,-7.99,0.08
169599,-7.9,0.08
169600,-7.99,0.08
169601,-7.88,0.08
169602,-7.92,0.08
169603,-7.95,0.08
169604,-7.92,0.08
169605,-7.86,0.08
169606,-7.89,0.08
169607,-7.97,0.08
169608,-7.92,0.08
169609,-7.98,0.08
169610,-8.01,0.08
169611,-7.89,0.08
169612,-7.95,0.08
169613,-8.08,0.08
169614,-7.96,0.08
169615,-7.93,0.08
169616,-7.91,0.08
169617,-7.96,0.08
169618,-7.94,0.08
169619,-7.97,0.08
169620,-8.01,0.08
169621,-8,0.08
169622,-8.08,0.08
169623,-7.92,0.08
169624,-8.13,0.08
169625,-7.98,0.08
169626,-8,0.08
169627,-8.08,0.08
169628,-8.09,0.08
169629,-8.16,0.08
169630,-8.15,0.08
169631,-8.18,0.08
169632,-8.22,0.08
169633,-8.09,0.08
169634,-8.12,0.08
169635,-8.18,0.08
169636,-8.1,0.08
169637,-8.18,0.08
169638,-8.29,0.08
169639,-8.21,0.08
169640,-8.2,0.08
169641,-8.13,0.08
169642,-8.24,0.08
169643,-8.3,0.08
169644,-8.15,0.08
169645,-8.34,0.08
169646,-8.18,0.08
169647,-8.22,0.08
169648,-8.23,0.08
169649,-8.24,0.08
169650,-8.22,0.08
169651,-8.21,0.08
169652,-8.22,0.08
169653,-8.33,0.08
169654,-8.36,0.08
169655,-8.16,0.08
169656,-8.19,0.08
169657,-8.24,0.08
169658,-8.37,0.08
169659,-8.3,0.08
169660,-8.28,0.08
169661,-8.35,0.08
169662,-8.25,0.08
169663,-8.29,0.08
169664,-8.32,0.08
169665,-8.34,0.08
169666,-8.22,0.08
169667,-8.36,0.08
169668,-8.37,0.08
169669,-8.33,0.08
169670,-8.38,0.08
169671,-8.32,0.08
169672,-8.22,0.08
169673,-8.34,0.08
169674,-8.39,0.08
169675,-8.32,0.08
169676,-8.29,0.08
169677,-8.35,0.08
169678,-8.23,0.08
169679,-8.19,0.08
169680,-8.25,0.08
169681,-8.22,0.08
169682,-8.37,0.08
169683,-8.26,0.08
169684,-8.31,0.08
169685,-8.26,0.08
169686,-8.22,0.08
169687,-8.37,0.08
169688,-8.26,0.08
169689,-8.26,0.08
169690,-8.06,0.08
169691,-8.15,0.08
169692,-8.04,0.08
169693,-8.07,0.08
169694,-8.12,0.08
169695,-8.09,0.08
169696,-8.16,0.08
169697,-8.11,0.08
169698,-8.23,0.08
169699,-8.1,0.08
169700,-8.16,0.08
169701,-8.29,0.08
169702,-8.13,0.08
169703,-8.27,0.08
169704,-8.36,0.08
169705,-8.32,0.08
169706,-8.45,0.08
169707,-8.4,0.08
169708,-8.46,0.08
169709,-8.52,0.08
169710,-8.55,0.08
169711,-8.36,0.08
169712,-8.45,0.08
169713,-8.43,0.08
169714,-8.58,0.08
169715,-8.58,0.08
169716,-8.39,0.08
169717,-8.51,0.08
169718,-8.46,0.08
169719,-8.3,0.08
169720,-8.63,0.08
169721,-8.62,0.08
169722,-8.81,0.08
169723,-8.73,0.08
169724,-8.59,0.08
169725,-8.66,0.08
169726,-8.76,0.08
169727,-8.63,0.08
169728,-8.78,0.08
169729,-8.62,0.08
169730,-8.69,0.08
169731,-8.74,0.08
169732,-8.61,0.08
169733,-8.67,0.08
169734,-8.7,0.08
169735,-8.78,0.08
169736,-8.82,0.08
169737,-8.71,0.08
169738,-8.58,0.08
169739,-8.77,0.08
169740,-8.73,0.08
169741,-8.7,0.08
169742,-8.71,0.08
169743,-8.57,0.08
169744,-8.55,0.08
169745,-8.6,0.08
169746,-8.5,0.08
169747,-8.47,0.08
169748,-8.46,0.08
169749,-8.47,0.08
169750,-8.37,0.08
169751,-8.36,0.08
169752,-8.27,0.08
169753,-8.07,0.08
169754,-7.93,0.08
169755,-7.84,0.08
169756,-7.94,0.08
169757,-7.68,0.08
169758,-7.6,0.08
169759,-7.54,0.08
169760,-7.42,0.08
169761,-7.08,0.08
169762,-7.02,0.08
169763,-6.71,0.08
169764,-6.43,0.08
169765,-6.36,0.08
169766,-5.83,0.08
169767,-6,0.08
169768,-5.94,0.08
169769,-6,0.08
169770,-5.93,0.08
169771,-5.94,0.08
169772,-5.9,0.08
169773,-6.43,0.08
169774,-6.1,0.08
169775,-6.29,0.08
169776,-6.19,0.08
169777,-6.45,0.08
169778,-6.55,0.08
169779,-6.52,0.08
169780,-6.51,0.08
169781,-6.91,0.08
169782,-7.05,0.08
169783,-7.11,0.08
169784,-7.35,0.08
169785,-7.3,0.08
169786,-7.4,0.08
169787,-7.51,0.08
169788,-7.61,0.08
169789,-7.72,0.08
169790,-7.67,0.08
169791,-7.6,0.08
169792,-7.62,0.08
169793,-7.76,0.08
169794,-7.78,0.08
169795,-7.76,0.08
169796,-7.9,0.08
169797,-7.87,0.08
169798,-7.92,0.08
169799,-7.97,0.08
169800,-7.99,0.08
169801,-8,0.08
169802,-8.07,0.08
169803,-8.1,0.08
169804,-8.03,0.08
169805,-8.07,0.08
169806,-8.16,0.08
169807,-8.2,0.08
169808,-8.2,0.08
169809,-8.26,0.08
169810,-8.17,0.08
169811,-8.22,0.08
169812,-8.18,0.08
169813,-8.39,0.08
169814,-8.2,0.08
169815,-8.31,0.08
169816,-8.39,0.08
169817,-8.31,0.08
169818,-8.26,0.08
169819,-8.42,0.08
169820,-8.49,0.08
169821,-8.33,0.08
169822,-8.38,0.08
169823,-8.45,0.08
169824,-8.43,0.08
169825,-8.51,0.08
169826,-8.49,0.08
169827,-8.47,0.08
169828,-8.54,0.08
169829,-8.45,0.08
169830,-8.46,0.08
169831,-8.48,0.08
169832,-8.45,0.08
169833,-8.39,0.08
169834,-8.37,0.08
169835,-8.35,0.08
169836,-8.43,0.08
169837,-8.38,0.08
169838,-8.44,0.08
169839,-8.44,0.08
169840,-8.27,0.08
169841,-8.34,0.08
169842,-8.3,0.08
169843,-8.37,0.08
169844,-8.33,0.08
169845,-8.29,0.08
169846,-8.21,0.08
169847,-8.22,0.08
169848,-8.22,0.08
169849,-8.19,0.08
169850,-8.13,0.08
169851,-8.14,0.08
169852,-8.15,0.08
169853,-8,0.08
169854,-8.11,0.08
169855,-8.04,0.08
169856,-8.04,0.08
169857,-8,0.08
169858,-8.08,0.08
169859,-7.99,0.08
169860,-7.8,0.08
169861,-7.96,0.08
169862,-7.91,0.08
169863,-7.91,0.08
169864,-7.91,0.08
169865,-8.09,0.08
169866,-8.07,0.08
169867,-8.05,0.08
169868,-8.15,0.08
169869,-8.14,0.08
169870,-8.12,0.08
169871,-8.13,0.08
169872,-8.18,0.08
169873,-8.14,0.08
169874,-8.31,0.08
169875,-8.33,0.08
169876,-8.4,0.08
169877,-8.71,0.08
169878,-8.43,0.08
169879,-8.59,0.08
169880,-8.58,0.08
169881,-8.66,0.08
169882,-8.63,0.08
169883,-8.64,0.08
169884,-8.69,0.08
169885,-8.83,0.08
169886,-8.79,0.08
169887,-8.69,0.08
169888,-8.71,0.08
169889,-8.75,0.08
169890,-8.67,0.08
169891,-8.78,0.08
169892,-8.86,0.08
169893,-8.79,0.08
169894,-8.85,0.08
169895,-8.87,0.08
169896,-8.95,0.08
169897,-8.9,0.08
169898,-8.94,0.08
169899,-9.14,0.08
169900,-8.98,0.08
169901,-9.03,0.08
169902,-9.1,0.08
169903,-9.1,0.08
169904,-9.11,0.08
169905,-9.19,0.08
169906,-9.04,0.08
169907,-9.1,0.08
169908,-9.1,0.08
169909,-8.96,0.08
169910,-9.21,0.08
169911,-9.28,0.08
169912,-9.15,0.08
169913,-9.21,0.08
169914,-9.33,0.08
169915,-9.35,0.08
169916,-9.44,0.08
169917,-9.46,0.08
169918,-9.29,0.08
169919,-9.42,0.08
169920,-9.39,0.08
169921,-9.43,0.08
169922,-9.37,0.08
169923,-9.49,0.08
169924,-9.54,0.08
169925,-9.39,0.08
169926,-9.39,0.08
169927,-9.49,0.08
169928,-9.46,0.08
169929,-9.44,0.08
169930,-9.5,0.08
169931,-9.43,0.08
169932,-9.55,0.08
169933,-9.4,0.08
169934,-9.41,0.08
169935,-9.55,0.08
169936,-9.46,0.08
169937,-9.36,0.08
169938,-9.51,0.08
169939,-9.46,0.08
169940,-9.5,0.08
169941,-9.5,0.08
169942,-9.47,0.08
169943,-9.5,0.08
169944,-9.42,0.08
169945,-9.56,0.08
169946,-9.53,0.08
169947,-9.49,0.08
169948,-9.56,0.08
169949,-9.7,0.08
169950,-9.57,0.08
169951,-9.72,0.08
169952,-9.53,0.08
169953,-9.71,0.08
169954,-9.78,0.08
169955,-9.73,0.08
169956,-9.66,0.08
169957,-9.66,0.08
169958,-9.64,0.08
169959,-9.74,0.08
169960,-9.71,0.08
169961,-9.65,0.08
169962,-9.61,0.08
169963,-9.61,0.08
169964,-9.56,0.08
169965,-9.6,0.08
169966,-9.6,0.08
169967,-9.54,0.08
169968,-9.65,0.08
169969,-9.45,0.08
169970,-9.57,0.08
169971,-9.59,0.08
169972,-9.57,0.08
169973,-9.58,0.08
169974,-9.4,0.08
169975,-9.39,0.08
169976,-9.21,0.08
169977,-9.23,0.08
169978,-9.06,0.08
169979,-8.88,0.08
169980,-9.01,0.08
169981,-9.12,0.08
169982,-9.01,0.08
169983,-8.97,0.08
169984,-8.96,0.08
169985,-9.07,0.08
169986,-8.95,0.08
169987,-9.04,0.08
169988,-8.98,0.08
169989,-9.04,0.08
169990,-9.02,0.08
169991,-9.05,0.08
169992,-9.04,0.08
169993,-9.02,0.08
169994,-9.04,0.08
169995,-9.13,0.08
169996,-9.09,0.08
169997,-9.13,0.08
169998,-9.19,0.08
169999,-9.16,0.08
170000,-9.19,0.08
170001,-9.18,0.08
170002,-9.28,0.08
170003,-9.15,0.08
170004,-9.24,0.08
170005,-9.26,0.08
170006,-9.18,0.08
170007,-9.34,0.08
170008,-9.28,0.08
170009,-9.15,0.08
170010,-9.23,0.08
170011,-9.2,0.08
170012,-9.19,0.08
170013,-9.07,0.08
170014,-9.02,0.08
170015,-8.91,0.08
170016,-8.94,0.08
170017,-8.77,0.08
170018,-8.59,0.08
170019,-8.22,0.08
170020,-8.14,0.08
170021,-7.97,0.08
170022,-7.71,0.08
170023,-7.5,0.08
170024,-7.46,0.08
170025,-7.49,0.08
170026,-7.52,0.08
170027,-7.53,0.08
170028,-7.67,0.08
170029,-7.68,0.08
170030,-7.61,0.08
170031,-7.64,0.08
170032,-7.79,0.08
170033,-7.73,0.08
170034,-7.77,0.08
170035,-7.91,0.08
170036,-7.96,0.08
170037,-8.11,0.08
170038,-8.06,0.08
170039,-8.04,0.08
170040,-8.19,0.08
170041,-8.1,0.08
170042,-8.31,0.08
170043,-8.29,0.08
170044,-8.16,0.08
170045,-8.22,0.08
170046,-8.32,0.08
170047,-8.52,0.08
170048,-8.49,0.08
170049,-8.49,0.08
170050,-8.73,0.08
170051,-8.76,0.08
170052,-8.98,0.08
170053,-8.75,0.08
170054,-8.63,0.08
170055,-8.59,0.08
170056,-8.38,0.08
170057,-8.32,0.08
170058,-8.37,0.08
170059,-8.44,0.08
170060,-8.73,0.08
170061,-8.95,0.08
170062,-9.24,0.08
170063,-9.34,0.08
170064,-9.46,0.08
170065,-9.49,0.08
170066,-9.55,0.08
170067,-9.63,0.08
170068,-9.6,0.08
170069,-9.69,0.08
170070,-9.85,0.08
170071,-9.76,0.08
170072,-9.39,0.08
170073,-9.47,0.08
170074,-9.19,0.08
170075,-9.09,0.08
170076,-8.79,0.08
170077,-8.64,0.08
170078,-8.7,0.08
170079,-8.61,0.08
170080,-8.7,0.08
170081,-8.58,0.08
170082,-8.5,0.08
170083,-8.5,0.08
170084,-8.59,0.08
170085,-8.5,0.08
170086,-8.42,0.08
170087,-8.54,0.08
170088,-8.39,0.08
170089,-8.29,0.08
170090,-8.35,0.08
170091,-8.41,0.08
170092,-8.38,0.08
170093,-8.54,0.08
170094,-8.29,0.08
170095,-8.43,0.08
170096,-8.39,0.08
170097,-8.45,0.08
170098,-8.53,0.08
170099,-8.49,0.08
170100,-8.43,0.08
170101,-8.44,0.08
170102,-8.36,0.08
170103,-8.49,0.08
170104,-8.48,0.08
170105,-8.45,0.08
170106,-8.46,0.08
170107,-8.45,0.08
170108,-8.26,0.08
170109,-8.41,0.08
170110,-8.34,0.08
170111,-8.28,0.08
170112,-8.22,0.08
170113,-8.32,0.08
170114,-8.23,0.08
170115,-8.17,0.08
170116,-8.05,0.08
170117,-7.84,0.08
170118,-7.71,0.08
170119,-7.62,0.08
170120,-7.49,0.08
170121,-7.5,0.08
170122,-7.56,0.08
170123,-7.62,0.08
170124,-7.6,0.08
170125,-7.68,0.08
170126,-7.77,0.08
170127,-7.8,0.08
170128,-7.84,0.08
170129,-7.76,0.08
170130,-7.9,0.08
170131,-7.91,0.08
170132,-7.76,0.08
170133,-7.96,0.08
170134,-8.09,0.08
170135,-8.11,0.08
170136,-8.17,0.08
170137,-8.29,0.08
170138,-8.34,0.08
170139,-8.37,0.08
170140,-8.44,0.08
170141,-8.39,0.08
170142,-8.39,0.08
170143,-8.35,0.08
170144,-8.27,0.08
170145,-8.3,0.08
170146,-8.29,0.08
170147,-8.32,0.08
170148,-8.12,0.08
170149,-8.24,0.08
170150,-8.17,0.08
170151,-8.3,0.08
170152,-8.27,0.08
170153,-8.37,0.08
170154,-8.39,0.08
170155,-8.31,0.08
170156,-8.4,0.08
170157,-8.35,0.08
170158,-8.32,0.08
170159,-8.32,0.08
170160,-8.27,0.08
170161,-8.29,0.08
170162,-8.36,0.08
170163,-8.39,0.08
170164,-8.37,0.08
170165,-8.38,0.08
170166,-8.29,0.08
170167,-8.31,0.08
170168,-8.23,0.08
170169,-8.33,0.08
170170,-8.25,0.08
170171,-8.29,0.08
170172,-8.27,0.08
170173,-8.15,0.08
170174,-8.2,0.08
170175,-8.2,0.08
170176,-8.19,0.08
170177,-8.11,0.08
170178,-8.09,0.08
170179,-8.14,0.08
170180,-8.19,0.08
170181,-8.23,0.08
170182,-8.22,0.08
170183,-8.09,0.08
170184,-8.36,0.08
170185,-8.22,0.08
170186,-8.17,0.08
170187,-8.19,0.08
170188,-8.2,0.08
170189,-8.1,0.08
170190,-8.06,0.08
170191,-8.09,0.08
170192,-7.94,0.08
170193,-7.95,0.08
170194,-7.97,0.08
170195,-7.93,0.08
170196,-7.93,0.08
170197,-7.93,0.08
170198,-7.99,0.08
170199,-7.94,0.08
170200,-7.97,0.08
170201,-8.02,0.08
170202,-7.92,0.08
170203,-7.86,0.08
170204,-7.84,0.08
170205,-7.85,0.08
170206,-7.86,0.08
170207,-7.7,0.08
170208,-7.64,0.08
170209,-7.49,0.08
170210,-7.19,0.08
170211,-7.27,0.08
170212,-6.88,0.08
170213,-6.68,0.08
170214,-6.45,0.08
170215,-6.4,0.08
170216,-6.28,0.08
170217,-6.27,0.08
170218,-6.21,0.08
170219,-6.19,0.08
170220,-6.28,0.08
170221,-6.29,0.08
170222,-6.35,0.08
170223,-6.52,0.08
170224,-6.7,0.08
170225,-6.88,0.08
170226,-7.2,0.08
170227,-7.32,0.08
170228,-7.56,0.08
170229,-8.05,0.08
170230,-8.1,0.08
170231,-8.48,0.08
170232,-8.59,0.08
170233,-8.71,0.08
170234,-8.87,0.08
170235,-8.96,0.08
170236,-8.87,0.08
170237,-8.86,0.08
170238,-8.94,0.08
170239,-9.01,0.08
170240,-8.72,0.08
170241,-8.26,0.08
170242,-8.74,0.08
170243,-8.62,0.08
170244,-8.5,0.08
170245,-8.56,0.08
170246,-8.45,0.08
170247,-8.5,0.08
170248,-8.44,0.08
170249,-8.41,0.08
170250,-8.44,0.08
170251,-8.39,0.08
170252,-8.38,0.08
170253,-8.35,0.08
170254,-8.37,0.08
170255,-8.44,0.08
170256,-8.47,0.08
170257,-8.57,0.08
170258,-8.71,0.08
170259,-8.56,0.08
170260,-8.73,0.08
170261,-8.76,0.08
170262,-8.76,0.08
170263,-8.55,0.08
170264,-9.54,0.08
170265,-9.53,0.08
170266,-9.61,0.08
170267,-9.58,0.08
170268,-9.59,0.08
170269,-9.54,0.08
170270,-9.98,0.08
170271,-10.12,0.08
170272,-10.09,0.08
170273,-10.34,0.08
170274,-10.19,0.08
170275,-10.1,0.08
170276,-10.23,0.08
170277,-10,0.08
170278,-10.22,0.08
170279,-10.23,0.08
170280,-10.25,0.08
170281,-10.31,0.08
170282,-10.27,0.08
170283,-10.33,0.08
170284,-10.3,0.08
170285,-10.29,0.08
170286,-10.18,0.08
170287,-10.37,0.08
170288,-10.25,0.08
170289,-10.23,0.08
170290,-10.2,0.08
170291,-10.29,0.08
170292,-10.23,0.08
170293,-10.37,0.08
170294,-10.28,0.08
170295,-10.5,0.08
170296,-10.2,0.08
170297,-10.39,0.08
170298,-10.5,0.08
170299,-10.33,0.08
170300,-10.38,0.08
170301,-10.24,0.08
170302,-10.39,0.08
170303,-10.34,0.08
170304,-10.5,0.08
170305,-10.46,0.08
170306,-10.34,0.08
170307,-10.37,0.08
170308,-10.37,0.08
170309,-10.43,0.08
170310,-10.41,0.08
170311,-10.29,0.08
170312,-10.43,0.08
170313,-10.39,0.08
170314,-10.32,0.08
170315,-10.53,0.08
170316,-10.5,0.08
170317,-10.51,0.08
170318,-10.44,0.08
170319,-10.32,0.08
170320,-10.3,0.08
170321,-10.24,0.08
170322,-10.26,0.08
170323,-10.26,0.08
170324,-10,0.08
170325,-9.93,0.08
170326,-9.89,0.08
170327,-9.85,0.08
170328,-9.76,0.08
170329,-9.71,0.08
170330,-9.53,0.08
170331,-9.57,0.08
170332,-9.52,0.08
170333,-9.4,0.08
170334,-9.39,0.08
170335,-9.24,0.08
170336,-9.36,0.08
170337,-9.25,0.08
170338,-9.26,0.08
170339,-9.15,0.08
170340,-9,0.08
170341,-8.9,0.08
170342,-8.93,0.08
170343,-8.74,0.08
170344,-8.51,0.08
170345,-8.4,0.08
170346,-8.41,0.08
170347,-8.32,0.08
170348,-8.23,0.08
170349,-8.11,0.08
170350,-8.04,0.08
170351,-7.89,0.08
170352,-7.8,0.08
170353,-7.79,0.08
170354,-7.63,0.08
170355,-7.53,0.08
170356,-7.41,0.08
170357,-7.24,0.08
170358,-7.22,0.08
170359,-7.21,0.08
170360,-7.17,0.08
170361,-7.08,0.08
170362,-7.07,0.08
170363,-7.1,0.08
170364,-7.12,0.08
170365,-6.99,0.08
170366,-7.03,0.08
170367,-6.87,0.08
170368,-6.86,0.08
170369,-6.85,0.08
170370,-6.78,0.08
170371,-6.65,0.08
170372,-6.78,0.08
170373,-6.68,0.08
170374,-6.65,0.08
170375,-6.74,0.08
170376,-6.84,0.08
170377,-6.86,0.08
170378,-6.81,0.08
170379,-7.05,0.08
170380,-6.99,0.08
170381,-7.41,0.08
170382,-7.67,0.08
170383,-7.85,0.08
170384,-8.14,0.08
170385,-8.17,0.08
170386,-8.99,0.08
170387,-9.05,0.08
170388,-9.11,0.08
170389,-9.54,0.08
170390,-9.82,0.08
170391,-9.73,0.08
170392,-9.68,0.08
170393,-9.74,0.08
170394,-9.66,0.08
170395,-9.58,0.08
170396,-9.6,0.08
170397,-9.52,0.08
170398,-9.56,0.08
170399,-9.33,0.08
170400,-9.24,0.08
170401,-9.23,0.08
170402,-9.08,0.08
170403,-8.9,0.08
170404,-9.02,0.08
170405,-8.95,0.08
170406,-8.86,0.08
170407,-8.53,0.08
170408,-8.38,0.08
170409,-8.24,0.08
170410,-8.2,0.08
170411,-7.96,0.08
170412,-7.98,0.08
170413,-7.86,0.08
170414,-7.74,0.08
170415,-7.81,0.08
170416,-7.7,0.08
170417,-7.67,0.08
170418,-7.73,0.08
170419,-7.65,0.08
170420,-7.61,0.08
170421,-7.61,0.08
170422,-7.59,0.08
170423,-7.61,0.08
170424,-7.61,0.08
170425,-7.57,0.08
170426,-7.57,0.08
170427,-7.45,0.08
170428,-7.56,0.08
170429,-7.45,0.08
170430,-7.57,0.08
170431,-7.49,0.08
170432,-7.48,0.08
170433,-7.47,0.08
170434,-7.59,0.08
170435,-7.49,0.08
170436,-7.48,0.08
170437,-7.51,0.08
170438,-7.53,0.08
170439,-7.48,0.08
170440,-7.39,0.08
170441,-7.65,0.08
170442,-7.45,0.08
170443,-7.43,0.08
170444,-7.44,0.08
170445,-7.44,0.08
170446,-7.54,0.08
170447,-7.4,0.08
170448,-7.58,0.08
170449,-7.44,0.08
170450,-7.43,0.08
170451,-7.56,0.08
170452,-7.27,0.08
170453,-7.5,0.08
170454,-7.51,0.08
170455,-7.55,0.08
170456,-7.75,0.08
170457,-7.5,0.08
170458,-7.58,0.08
170459,-7.5,0.08
170460,-7.66,0.08
170461,-7.57,0.08
170462,-7.7,0.08
170463,-7.63,0.08
170464,-7.74,0.08
170465,-7.56,0.08
170466,-7.86,0.08
170467,-7.73,0.08
170468,-7.87,0.08
170469,-7.83,0.08
170470,-7.79,0.08
170471,-7.83,0.08
170472,-7.84,0.08
170473,-7.86,0.08
170474,-7.96,0.08
170475,-8.19,0.08
170476,-8.15,0.08
170477,-8.02,0.08
170478,-8.1,0.08
170479,-8.09,0.08
170480,-8.13,0.08
170481,-8.21,0.08
170482,-8.23,0.08
170483,-8.25,0.08
170484,-8.24,0.08
170485,-8.48,0.08
170486,-8.29,0.08
170487,-8.38,0.08
170488,-8.42,0.08
170489,-8.43,0.08
170490,-8.43,0.08
170491,-8.46,0.08
170492,-8.39,0.08
170493,-8.54,0.08
170494,-8.6,0.08
170495,-8.87,0.08
170496,-8.67,0.08
170497,-8.72,0.08
170498,-8.61,0.08
170499,-8.86,0.08
170500,-9.08,0.08
170501,-9.01,0.08
170502,-9.16,0.08
170503,-9.1,0.08
170504,-9.27,0.08
170505,-9.49,0.08
170506,-9.28,0.08
170507,-9.45,0.08
170508,-9.51,0.08
170509,-9.3,0.08
170510,-9.43,0.08
170511,-9.45,0.08
170512,-9.53,0.08
170513,-9.52,0.08
170514,-9.51,0.08
170515,-9.61,0.08
170516,-9.53,0.08
170517,-9.56,0.08
170518,-9.71,0.08
170519,-9.71,0.08
170520,-9.62,0.08
170521,-9.72,0.08
170522,-9.65,0.08
170523,-9.61,0.08
170524,-9.69,0.08
170525,-9.98,0.08
170526,-9.78,0.08
170527,-9.96,0.08
170528,-9.9,0.08
170529,-9.83,0.08
170530,-9.96,0.08
170531,-9.9,0.08
170532,-9.91,0.08
170533,-10.02,0.08
170534,-9.95,0.08
170535,-10.09,0.08
170536,-9.91,0.08
170537,-9.99,0.08
170538,-10.08,0.08
170539,-10.12,0.08
170540,-9.99,0.08
170541,-9.91,0.08
170542,-10,0.08
170543,-9.94,0.08
170544,-10.03,0.08
170545,-9.98,0.08
170546,-9.88,0.08
170547,-9.79,0.08
170548,-9.82,0.08
170549,-9.8,0.08
170550,-9.68,0.08
170551,-9.68,0.08
170552,-9.63,0.08
170553,-9.58,0.08
170554,-9.59,0.08
170555,-9.49,0.08
170556,-9.39,0.08
170557,-9.07,0.08
170558,-8.92,0.08
170559,-9.1,0.08
170560,-8.96,0.08
170561,-8.76,0.08
170562,-8.58,0.08
170563,-8.47,0.08
170564,-8.44,0.08
170565,-8.45,0.08
170566,-8.46,0.08
170567,-8.43,0.08
170568,-8.54,0.08
170569,-8.34,0.08
170570,-8.36,0.08
170571,-8.36,0.08
170572,-8.39,0.08
170573,-8.35,0.08
170574,-8.43,0.08
170575,-8.45,0.08
170576,-8.44,0.08
170577,-8.56,0.08
170578,-8.59,0.08
170579,-8.69,0.08
170580,-8.85,0.08
170581,-8.91,0.08
170582,-8.98,0.08
170583,-9.06,0.08
170584,-9.14,0.08
170585,-9.24,0.08
170586,-9.32,0.08
170587,-9.31,0.08
170588,-9.39,0.08
170589,-9.34,0.08
170590,-9.33,0.08
170591,-9.35,0.08
170592,-9.24,0.08
170593,-9.25,0.08
170594,-9.31,0.08
170595,-9.28,0.08
170596,-9.25,0.08
170597,-9.3,0.08
170598,-9.29,0.08
170599,-9.36,0.08
170600,-9.48,0.08
170601,-9.5,0.08
170602,-9.38,0.08
170603,-9.36,0.08
170604,-9.38,0.08
170605,-9.26,0.08
170606,-9.37,0.08
170607,-9.42,0.08
170608,-9.26,0.08
170609,-9.46,0.08
170610,-9.37,0.08
170611,-9.28,0.08
170612,-9.32,0.08
170613,-9.33,0.08
170614,-9.31,0.08
170615,-9.11,0.08
170616,-9.11,0.08
170617,-9.13,0.08
170618,-9.09,0.08
170619,-9.03,0.08
170620,-9.13,0.08
