site_id,site_name,entity_id,entity_name,sample_id,age_bp,age_uncert_pos,age_uncert_neg,d18o,d13c
10,Jaraguá cave,448,JAR1,305112,992.8573456,56.30247399,59.63878945,-3.49681236979,-7.53
10,Jaraguá cave,448,JAR1,305113,994.2045179,55.36158704,58.47506732,-3.57726095732,-7.66
10,Jaraguá cave,448,JAR1,305114,995.4335803,54.67483967,57.25668824,-3.62532250059,-7.79
10,Jaraguá cave,448,JAR1,305115,996.772753,54.03457037,56.26397756,-3.1816615159,-7.39
10,Jaraguá cave,448,JAR1,305116,998.0362256,53.54646808,55.18614073,-3.79898764503,-7.42
10,Jaraguá cave,448,JAR1,305117,999.3163402,53.02956043,54.03881793,-3.4818645032,-7.47
10,Jaraguá cave,448,JAR1,305118,1000.634386,52.08070899,53.30748254,-2.49904227508,-7.38
10,Jaraguá cave,448,JAR1,305119,1001.929434,51.01274894,52.49413291,-2.43779754392,-6.88
10,Jaraguá cave,448,JAR1,305120,1003.148808,50.35706133,51.11242525,-2.34852556291,-6.72
10,Jaraguá cave,448,JAR1,305121,1004.5859,49.51050314,49.92359232,-2.62474968089,-6.92
10,Jaraguá cave,707,JAR2,420409,1004.82671388407,42.1070326915421,44.2031770371746,-3.49,-7.33
10,Jaraguá cave,448,JAR1,305122,1005.814063,48.7244819,49.001366,-2.99906917335,-6.86
10,Jaraguá cave,448,JAR1,305123,1008.387448,47.21814223,46.67914398,-3.44428722747,-6.86
10,Jaraguá cave,448,JAR1,305124,1009.620593,46.16443511,45.47522963,-2.57679194226,-7.22
10,Jaraguá cave,448,JAR1,305125,1011.003907,45.18857174,44.66156854,-2.52167168422,-7.35
10,Jaraguá cave,448,JAR1,305126,1012.5393,44.0228825,44.03703211,-2.90491837478,-7.14
10,Jaraguá cave,448,JAR1,305127,1013.908,43.08398468,42.97595578,-3.43016979792,-7.11
10,Jaraguá cave,448,JAR1,305128,1015.305356,42.22316277,42.06948163,-4.00524744301,-7.13
10,Jaraguá cave,448,JAR1,305129,1016.589607,41.61922968,41.31784803,-4.62558390639,-7.43
10,Jaraguá cave,448,JAR1,305130,1018.100144,40.71113722,40.77579272,-4.94935054449,-7.68
10,Jaraguá cave,448,JAR1,305131,1019.490041,39.72795612,39.95051233,-4.55074076883,-7.31
10,Jaraguá cave,448,JAR1,305132,1020.538725,39.16417744,39.20646885,-3.97254898485,-7.24
10,Jaraguá cave,448,JAR1,305133,1021.965966,38.63835678,38.66428224,-3.55004243734,-7.12
10,Jaraguá cave,448,JAR1,305134,1023.36448,37.81046419,38.10142664,-3.93255279865,-7.19
10,Jaraguá cave,448,JAR1,305135,1024.848326,37.02687109,37.58665885,-4.60404336793,-7.15
10,Jaraguá cave,448,JAR1,305136,1026.194537,36.38796399,37.02627186,-4.54976894894,-6.59
10,Jaraguá cave,448,JAR1,305137,1027.548157,35.66387154,36.34770899,-4.55950519967,-6.82
10,Jaraguá cave,448,JAR1,305138,1029.003916,34.60420844,35.67930296,-3.57262225287,-6.68
10,Jaraguá cave,448,JAR1,305139,1030.399808,33.71581573,35.2715803,-4.32583518204,-7.02
10,Jaraguá cave,448,JAR1,305140,1031.539847,33.2800682,34.71588826,-4.74501184931,-7.24
10,Jaraguá cave,448,JAR1,305141,1033.026587,32.39007989,34.22150267,-4.95610205141,-7.29
10,Jaraguá cave,448,JAR1,305142,1034.503986,31.74036464,33.68090273,-3.92405947354,-7.39
10,Jaraguá cave,448,JAR1,305143,1035.837453,31.68053513,32.96113778,-3.33180541289,-7.23
10,Jaraguá cave,707,JAR2,420410,1036.38897610477,33.1568374975479,34.6133648701145,-3.53,-7.15
10,Jaraguá cave,448,JAR1,305144,1040.024752,30.15690932,31.06379244,-5.20209774816,-7.14
10,Jaraguá cave,448,JAR1,305145,1041.362048,29.84110873,30.36111086,-4.61481539002,-6.82
10,Jaraguá cave,448,JAR1,305146,1042.76341,29.57769935,29.98627375,-3.17074296723,-7.07
